Date,Time,Total Rainfall,Dry bulb,Wet bulb,Humidity,Wind speed,datetime,log_rainfall,hour,rain_category,rain_label
6/7/2023,11:00,0.0,26.0,20.6,61.0,0,2023-06-07 11:00:00,0.0,11,0,No Rain
6/7/2023,12:00,0.0,26.4,21.0,62.0,4,2023-06-07 12:00:00,0.0,12,0,No Rain
6/7/2023,13:00,0.0,25.2,20.6,66.0,2,2023-06-07 13:00:00,0.0,13,0,No Rain
6/7/2023,14:00,0.0,24.2,20.5,72.0,0,2023-06-07 14:00:00,0.0,14,0,No Rain
6/7/2023,15:00,0.0,25.0,20.8,69.0,2,2023-06-07 15:00:00,0.0,15,0,No Rain
6/7/2023,16:00,0.0,25.2,20.5,65.0,3,2023-06-07 16:00:00,0.0,16,0,No Rain
6/8/2023,8:00,0.0,20.0,18.6,88.0,0,2023-06-08 08:00:00,0.0,8,0,No Rain
6/8/2023,9:00,0.0,21.0,19.0,83.0,0,2023-06-08 09:00:00,0.0,9,0,No Rain
6/8/2023,10:00,0.0,21.4,19.2,82.0,0,2023-06-08 10:00:00,0.0,10,0,No Rain
6/8/2023,11:00,3.8,22.0,20.2,85.0,4,2023-06-08 11:00:00,1.5686159179138452,11,2,Moderate Rain
6/8/2023,11:00,0.0,23.4,20.0,73.0,0,2023-06-08 11:00:00,0.0,11,0,No Rain
6/8/2023,12:00,0.0,24.6,20.2,67.0,4,2023-06-08 12:00:00,0.0,12,0,No Rain
6/8/2023,13:00,0.0,25.0,20.5,67.0,2,2023-06-08 13:00:00,0.0,13,0,No Rain
6/8/2023,14:00,0.0,26.0,20.6,61.0,2,2023-06-08 14:00:00,0.0,14,0,No Rain
6/8/2023,15:00,0.0,26.6,20.5,57.0,2,2023-06-08 15:00:00,0.0,15,0,No Rain
6/8/2023,16:00,0.0,26.5,20.5,58.0,2,2023-06-08 16:00:00,0.0,16,0,No Rain
6/9/2023,8:00,0.9,20.4,19.2,89.0,0,2023-06-09 08:00:00,0.6418538861723948,8,1,Light Rain
6/9/2023,12:00,3.8,20.0,19.5,96.0,4,2023-06-09 12:00:00,1.5686159179138452,12,2,Moderate Rain
6/10/2023,8:00,0.0,20.0,19.0,91.0,0,2023-06-10 08:00:00,0.0,8,0,No Rain
6/10/2023,9:00,0.0,21.0,19.4,86.0,0,2023-06-10 09:00:00,0.0,9,0,No Rain
6/10/2023,9:00,0.9,23.4,20.2,75.0,0,2023-06-10 09:00:00,0.6418538861723948,9,1,Light Rain
6/10/2023,10:00,0.0,21.4,19.4,83.0,0,2023-06-10 10:00:00,0.0,10,0,No Rain
6/10/2023,11:00,0.0,22.4,20.0,80.0,0,2023-06-10 11:00:00,0.0,11,0,No Rain
6/10/2023,12:00,0.0,24.5,20.5,70.0,4,2023-06-10 12:00:00,0.0,12,0,No Rain
6/10/2023,13:00,3.8,22.4,20.0,80.0,4,2023-06-10 13:00:00,1.5686159179138452,13,2,Moderate Rain
6/10/2023,13:00,0.0,25.5,20.6,64.0,4,2023-06-10 13:00:00,0.0,13,0,No Rain
6/10/2023,14:00,0.0,26.0,20.8,63.0,4,2023-06-10 14:00:00,0.0,14,0,No Rain
6/10/2023,15:00,0.0,26.4,20.8,60.0,0,2023-06-10 15:00:00,0.0,15,0,No Rain
6/10/2023,16:00,0.0,26.2,20.8,62.0,0,2023-06-10 16:00:00,0.0,16,0,No Rain
6/11/2023,8:00,0.0,21.4,19.6,85.0,0,2023-06-11 08:00:00,0.0,8,0,No Rain
6/11/2023,9:00,0.0,23.6,20.2,73.0,2,2023-06-11 09:00:00,0.0,9,0,No Rain
6/11/2023,10:00,0.9,24.5,20.6,70.0,2,2023-06-11 10:00:00,0.6418538861723948,10,1,Light Rain
6/11/2023,10:00,0.0,25.0,20.8,69.0,4,2023-06-11 10:00:00,0.0,10,0,No Rain
6/11/2023,11:00,0.0,25.5,20.6,64.0,2,2023-06-11 11:00:00,0.0,11,0,No Rain
6/11/2023,12:00,0.0,26.0,20.8,63.0,2,2023-06-11 12:00:00,0.0,12,0,No Rain
6/11/2023,13:00,0.0,26.0,20.8,63.0,2,2023-06-11 13:00:00,0.0,13,0,No Rain
6/11/2023,14:00,0.0,26.2,21.0,63.0,0,2023-06-11 14:00:00,0.0,14,0,No Rain
6/11/2023,14:00,3.8,25.0,21.0,70.0,4,2023-06-11 14:00:00,1.5686159179138452,14,2,Moderate Rain
6/11/2023,15:00,0.0,26.5,21.0,61.0,4,2023-06-11 15:00:00,0.0,15,0,No Rain
6/11/2023,16:00,0.0,26.5,21.0,61.0,4,2023-06-11 16:00:00,0.0,16,0,No Rain
6/12/2023,8:00,2.2,21.2,19.5,86.0,0,2023-06-12 08:00:00,1.1631508098056809,8,2,Moderate Rain
6/12/2023,9:00,2.2,21.5,19.6,84.0,2,2023-06-12 09:00:00,1.1631508098056809,9,2,Moderate Rain
6/12/2023,10:00,2.2,24.6,20.4,68.0,2,2023-06-12 10:00:00,1.1631508098056809,10,2,Moderate Rain
6/12/2023,11:00,2.2,25.8,20.6,63.0,0,2023-06-12 11:00:00,1.1631508098056809,11,2,Moderate Rain
6/12/2023,11:00,0.9,25.0,20.8,69.0,6,2023-06-12 11:00:00,0.6418538861723948,11,1,Light Rain
6/12/2023,12:00,2.2,27.0,21.2,63.0,4,2023-06-12 12:00:00,1.1631508098056809,12,2,Moderate Rain
6/12/2023,13:00,2.2,26.8,21.0,60.0,0,2023-06-12 13:00:00,1.1631508098056809,13,2,Moderate Rain
6/12/2023,14:00,2.2,27.2,21.2,59.0,2,2023-06-12 14:00:00,1.1631508098056809,14,2,Moderate Rain
6/12/2023,15:00,2.2,27.0,21.0,58.0,0,2023-06-12 15:00:00,1.1631508098056809,15,2,Moderate Rain
6/12/2023,15:00,3.8,27.0,21.0,58.0,2,2023-06-12 15:00:00,1.5686159179138452,15,2,Moderate Rain
6/12/2023,16:00,2.2,25.0,20.5,67.0,0,2023-06-12 16:00:00,1.1631508098056809,16,2,Moderate Rain
6/13/2023,8:00,42.4,20.4,19.4,91.0,0,2023-06-13 08:00:00,3.770459441106359,8,3,Heavy Rain
6/13/2023,9:00,42.4,21.6,20.0,86.0,0,2023-06-13 09:00:00,3.770459441106359,9,3,Heavy Rain
6/13/2023,10:00,42.4,22.6,20.0,79.0,4,2023-06-13 10:00:00,3.770459441106359,10,3,Heavy Rain
6/13/2023,11:00,42.4,24.4,20.6,71.0,0,2023-06-13 11:00:00,3.770459441106359,11,3,Heavy Rain
6/13/2023,12:00,42.4,24.6,20.2,67.0,3,2023-06-13 12:00:00,3.770459441106359,12,3,Heavy Rain
6/13/2023,12:00,0.9,24.5,20.5,70.0,4,2023-06-13 12:00:00,0.6418538861723948,12,1,Light Rain
6/13/2023,13:00,42.4,26.0,20.5,61.0,0,2023-06-13 13:00:00,3.770459441106359,13,3,Heavy Rain
6/13/2023,14:00,42.4,26.4,20.8,60.0,2,2023-06-13 14:00:00,3.770459441106359,14,3,Heavy Rain
6/13/2023,15:00,42.4,21.5,19.5,83.0,6,2023-06-13 15:00:00,3.770459441106359,15,3,Heavy Rain
6/13/2023,16:00,3.8,27.4,21.2,58.0,5,2023-06-13 16:00:00,1.5686159179138452,16,2,Moderate Rain
6/13/2023,16:00,42.4,17.8,17.8,100.0,0,2023-06-13 16:00:00,3.770459441106359,16,3,Heavy Rain
6/14/2023,8:00,0.1,19.5,19.0,96.0,0,2023-06-14 08:00:00,0.09531017980432487,8,1,Light Rain
6/14/2023,9:00,0.1,19.8,19.0,93.0,0,2023-06-14 09:00:00,0.09531017980432487,9,1,Light Rain
6/14/2023,10:00,0.1,21.5,19.8,86.0,0,2023-06-14 10:00:00,0.09531017980432487,10,1,Light Rain
6/14/2023,11:00,0.1,23.0,20.0,76.0,0,2023-06-14 11:00:00,0.09531017980432487,11,1,Light Rain
6/14/2023,12:00,0.1,23.4,20.4,76.0,0,2023-06-14 12:00:00,0.09531017980432487,12,1,Light Rain
6/14/2023,13:00,0.9,25.5,20.6,64.0,4,2023-06-14 13:00:00,0.6418538861723948,13,1,Light Rain
6/14/2023,13:00,0.1,23.2,20.2,76.0,2,2023-06-14 13:00:00,0.09531017980432487,13,1,Light Rain
6/14/2023,14:00,0.1,21.5,19.0,79.0,2,2023-06-14 14:00:00,0.09531017980432487,14,1,Light Rain
6/14/2023,15:00,0.1,23.4,20.2,75.0,2,2023-06-14 15:00:00,0.09531017980432487,15,1,Light Rain
6/14/2023,16:00,0.1,24.5,20.6,70.0,2,2023-06-14 16:00:00,0.09531017980432487,16,1,Light Rain
6/15/2023,8:00,0.0,20.6,19.4,90.0,0,2023-06-15 08:00:00,0.0,8,0,No Rain
6/15/2023,9:00,0.0,22.5,19.6,77.0,0,2023-06-15 09:00:00,0.0,9,0,No Rain
6/15/2023,10:00,0.0,24.5,20.2,68.0,0,2023-06-15 10:00:00,0.0,10,0,No Rain
6/15/2023,11:00,0.0,25.0,20.6,67.0,0,2023-06-15 11:00:00,0.0,11,0,No Rain
6/15/2023,12:00,0.0,25.4,20.4,64.0,0,2023-06-15 12:00:00,0.0,12,0,No Rain
6/15/2023,13:00,0.0,26.0,20.8,63.0,0,2023-06-15 13:00:00,0.0,13,0,No Rain
6/15/2023,14:00,0.0,26.4,21.0,52.0,4,2023-06-15 14:00:00,0.0,14,0,No Rain
6/15/2023,14:00,0.9,26.4,21.0,62.0,6,2023-06-15 14:00:00,0.6418538861723948,14,1,Light Rain
6/15/2023,15:00,0.0,26.5,20.8,60.0,2,2023-06-15 15:00:00,0.0,15,0,No Rain
6/15/2023,16:00,0.0,25.5,20.5,64.0,0,2023-06-15 16:00:00,0.0,16,0,No Rain
6/16/2023,8:00,0.4,21.0,19.0,83.0,0,2023-06-16 08:00:00,0.33647223662121295,8,1,Light Rain
6/16/2023,9:00,0.4,22.8,20.0,77.0,0,2023-06-16 09:00:00,0.33647223662121295,9,1,Light Rain
6/16/2023,10:00,0.4,24.5,20.5,70.0,0,2023-06-16 10:00:00,0.33647223662121295,10,1,Light Rain
6/16/2023,11:00,0.4,26.0,20.8,63.0,4,2023-06-16 11:00:00,0.33647223662121295,11,1,Light Rain
6/16/2023,12:00,0.4,27.0,21.0,58.0,2,2023-06-16 12:00:00,0.33647223662121295,12,1,Light Rain
6/16/2023,13:00,0.4,27.5,21.0,56.0,0,2023-06-16 13:00:00,0.33647223662121295,13,1,Light Rain
6/16/2023,14:00,0.4,27.5,21.0,56.0,0,2023-06-16 14:00:00,0.33647223662121295,14,1,Light Rain
6/16/2023,15:00,0.9,26.5,21.0,61.0,6,2023-06-16 15:00:00,0.6418538861723948,15,1,Light Rain
6/16/2023,15:00,0.4,26.5,21.0,61.0,0,2023-06-16 15:00:00,0.33647223662121295,15,1,Light Rain
6/16/2023,16:00,0.4,24.6,20.6,70.0,2,2023-06-16 16:00:00,0.33647223662121295,16,1,Light Rain
6/17/2023,8:00,21.5,21.2,19.6,86.0,0,2023-06-17 08:00:00,3.1135153092103742,8,3,Heavy Rain
6/17/2023,9:00,21.5,23.2,20.4,78.0,3,2023-06-17 09:00:00,3.1135153092103742,9,3,Heavy Rain
6/17/2023,10:00,21.5,24.5,20.6,70.0,3,2023-06-17 10:00:00,3.1135153092103742,10,3,Heavy Rain
6/17/2023,11:00,21.5,24.5,20.8,72.0,0,2023-06-17 11:00:00,3.1135153092103742,11,3,Heavy Rain
6/17/2023,12:00,21.5,22.4,20.0,80.0,4,2023-06-17 12:00:00,3.1135153092103742,12,3,Heavy Rain
6/17/2023,13:00,21.5,19.4,19.2,98.0,0,2023-06-17 13:00:00,3.1135153092103742,13,3,Heavy Rain
6/17/2023,14:00,21.5,20.8,19.5,89.0,2,2023-06-17 14:00:00,3.1135153092103742,14,3,Heavy Rain
6/17/2023,15:00,21.5,23.5,20.2,74.0,0,2023-06-17 15:00:00,3.1135153092103742,15,3,Heavy Rain
6/17/2023,16:00,21.5,24.5,20.2,68.0,0,2023-06-17 16:00:00,3.1135153092103742,16,3,Heavy Rain
6/17/2023,16:00,0.9,27.0,21.0,58.0,8,2023-06-17 16:00:00,0.6418538861723948,16,1,Light Rain
6/18/2023,8:00,20.2,21.0,19.6,88.0,0,2023-06-18 08:00:00,3.054001181677967,8,3,Heavy Rain
6/18/2023,9:00,20.2,23.0,20.0,76.0,0,2023-06-18 09:00:00,3.054001181677967,9,3,Heavy Rain
6/18/2023,10:00,20.2,24.5,20.6,70.0,0,2023-06-18 10:00:00,3.054001181677967,10,3,Heavy Rain
6/18/2023,11:00,20.2,24.8,20.8,70.0,0,2023-06-18 11:00:00,3.054001181677967,11,3,Heavy Rain
6/18/2023,12:00,20.2,25.4,21.0,69.0,2,2023-06-18 12:00:00,3.054001181677967,12,3,Heavy Rain
6/18/2023,13:00,20.2,25.4,21.0,69.0,2,2023-06-18 13:00:00,3.054001181677967,13,3,Heavy Rain
6/18/2023,14:00,20.2,22.0,20.0,83.0,0,2023-06-18 14:00:00,3.054001181677967,14,3,Heavy Rain
6/18/2023,15:00,20.2,22.4,20.0,80.0,0,2023-06-18 15:00:00,3.054001181677967,15,3,Heavy Rain
6/18/2023,16:00,20.2,22.4,20.0,80.0,4,2023-06-18 16:00:00,3.054001181677967,16,3,Heavy Rain
6/19/2023,8:00,0.4,19.4,18.6,93.0,0,2023-06-19 08:00:00,0.33647223662121295,8,1,Light Rain
6/19/2023,9:00,0.4,20.4,19.4,91.0,0,2023-06-19 09:00:00,0.33647223662121295,9,1,Light Rain
6/19/2023,10:00,0.4,21.2,19.6,86.0,0,2023-06-19 10:00:00,0.33647223662121295,10,1,Light Rain
6/19/2023,11:00,0.4,24.2,20.6,72.0,0,2023-06-19 11:00:00,0.33647223662121295,11,1,Light Rain
6/19/2023,12:00,0.4,25.0,20.5,67.0,0,2023-06-19 12:00:00,0.33647223662121295,12,1,Light Rain
6/19/2023,13:00,0.4,25.4,21.0,68.0,0,2023-06-19 13:00:00,0.33647223662121295,13,1,Light Rain
6/19/2023,14:00,0.4,26.0,21.0,64.0,2,2023-06-19 14:00:00,0.33647223662121295,14,1,Light Rain
6/19/2023,15:00,0.4,25.2,20.5,65.0,2,2023-06-19 15:00:00,0.33647223662121295,15,1,Light Rain
6/19/2023,16:00,0.4,25.5,20.5,64.0,2,2023-06-19 16:00:00,0.33647223662121295,16,1,Light Rain
6/20/2023,8:00,0.0,19.4,18.6,93.0,0,2023-06-20 08:00:00,0.0,8,0,No Rain
6/20/2023,9:00,0.0,21.8,19.4,80.0,0,2023-06-20 09:00:00,0.0,9,0,No Rain
6/20/2023,10:00,0.0,22.5,19.5,76.0,0,2023-06-20 10:00:00,0.0,10,0,No Rain
6/20/2023,11:00,0.0,23.4,20.5,77.0,0,2023-06-20 11:00:00,0.0,11,0,No Rain
6/20/2023,12:00,0.0,24.2,20.5,72.0,2,2023-06-20 12:00:00,0.0,12,0,No Rain
6/20/2023,13:00,0.0,25.0,21.0,70.0,2,2023-06-20 13:00:00,0.0,13,0,No Rain
6/20/2023,14:00,0.0,25.2,21.0,69.0,2,2023-06-20 14:00:00,0.0,14,0,No Rain
6/20/2023,15:00,0.0,24.0,20.5,73.0,0,2023-06-20 15:00:00,0.0,15,0,No Rain
6/20/2023,16:00,0.0,23.6,20.4,75.0,0,2023-06-20 16:00:00,0.0,16,0,No Rain
6/21/2023,8:00,1.0,20.4,19.6,93.0,0,2023-06-21 08:00:00,0.6931471805599453,8,1,Light Rain
6/21/2023,9:00,1.0,22.0,20.0,83.0,2,2023-06-21 09:00:00,0.6931471805599453,9,1,Light Rain
6/21/2023,10:00,1.0,23.0,20.2,78.0,0,2023-06-21 10:00:00,0.6931471805599453,10,1,Light Rain
6/21/2023,11:00,1.0,25.0,21.0,70.0,0,2023-06-21 11:00:00,0.6931471805599453,11,1,Light Rain
6/21/2023,12:00,1.0,26.0,21.2,65.0,0,2023-06-21 12:00:00,0.6931471805599453,12,1,Light Rain
6/21/2023,13:00,1.0,23.4,20.4,76.0,6,2023-06-21 13:00:00,0.6931471805599453,13,1,Light Rain
6/21/2023,14:00,1.0,22.4,20.2,82.0,4,2023-06-21 14:00:00,0.6931471805599453,14,1,Light Rain
6/21/2023,15:00,1.0,25.4,21.0,68.0,2,2023-06-21 15:00:00,0.6931471805599453,15,1,Light Rain
6/21/2023,16:00,1.0,25.2,21.0,69.0,2,2023-06-21 16:00:00,0.6931471805599453,16,1,Light Rain
6/22/2023,8:00,0.0,20.0,19.2,93.0,0,2023-06-22 08:00:00,0.0,8,0,No Rain
6/22/2023,9:00,0.0,21.0,19.0,83.0,0,2023-06-22 09:00:00,0.0,9,0,No Rain
6/22/2023,10:00,0.0,22.4,19.6,77.0,0,2023-06-22 10:00:00,0.0,10,0,No Rain
6/22/2023,11:00,0.0,24.2,20.5,72.0,0,2023-06-22 11:00:00,0.0,11,0,No Rain
6/22/2023,12:00,0.0,24.5,20.5,70.0,0,2023-06-22 12:00:00,0.0,12,0,No Rain
6/22/2023,13:00,0.0,26.0,20.8,63.0,2,2023-06-22 13:00:00,0.0,13,0,No Rain
6/22/2023,14:00,0.0,25.4,20.5,64.0,2,2023-06-22 14:00:00,0.0,14,0,No Rain
6/22/2023,15:00,0.0,25.2,20.6,66.0,2,2023-06-22 15:00:00,0.0,15,0,No Rain
6/22/2023,16:00,0.0,24.6,20.2,67.0,2,2023-06-22 16:00:00,0.0,16,0,No Rain
6/23/2023,8:00,0.3,20.6,19.4,90.0,0,2023-06-23 08:00:00,0.262364264467491,8,1,Light Rain
6/23/2023,9:00,0.3,21.5,19.5,83.0,0,2023-06-23 09:00:00,0.262364264467491,9,1,Light Rain
6/23/2023,10:00,0.3,21.5,19.8,86.0,2,2023-06-23 10:00:00,0.262364264467491,10,1,Light Rain
6/23/2023,11:00,0.3,21.2,19.5,86.0,2,2023-06-23 11:00:00,0.262364264467491,11,1,Light Rain
6/23/2023,12:00,0.3,23.0,20.0,76.0,2,2023-06-23 12:00:00,0.262364264467491,12,1,Light Rain
6/23/2023,13:00,0.3,23.5,20.4,76.0,4,2023-06-23 13:00:00,0.262364264467491,13,1,Light Rain
6/23/2023,14:00,0.3,24.5,20.2,68.0,4,2023-06-23 14:00:00,0.262364264467491,14,1,Light Rain
6/23/2023,15:00,0.3,24.6,20.2,66.0,2,2023-06-23 15:00:00,0.262364264467491,15,1,Light Rain
6/23/2023,16:00,0.3,23.5,20.0,73.0,2,2023-06-23 16:00:00,0.262364264467491,16,1,Light Rain
6/24/2023,8:00,0.2,19.6,19.0,95.0,0,2023-06-24 08:00:00,0.18232155679395465,8,1,Light Rain
6/24/2023,9:00,0.2,20.0,19.0,91.0,4,2023-06-24 09:00:00,0.18232155679395465,9,1,Light Rain
6/24/2023,10:00,0.2,20.6,19.4,90.0,4,2023-06-24 10:00:00,0.18232155679395465,10,1,Light Rain
6/24/2023,11:00,0.2,21.4,19.6,85.0,0,2023-06-24 11:00:00,0.18232155679395465,11,1,Light Rain
6/24/2023,12:00,0.2,23.4,20.2,75.0,0,2023-06-24 12:00:00,0.18232155679395465,12,1,Light Rain
6/24/2023,13:00,0.2,24.2,20.2,70.0,4,2023-06-24 13:00:00,0.18232155679395465,13,1,Light Rain
6/24/2023,14:00,0.2,25.0,20.5,67.0,4,2023-06-24 14:00:00,0.18232155679395465,14,1,Light Rain
6/24/2023,15:00,0.2,25.5,20.0,60.0,4,2023-06-24 15:00:00,0.18232155679395465,15,1,Light Rain
6/24/2023,16:00,0.2,26.4,20.2,57.0,5,2023-06-24 16:00:00,0.18232155679395465,16,1,Light Rain
6/25/2023,8:00,0.0,19.8,19.0,93.0,0,2023-06-25 08:00:00,0.0,8,0,No Rain
6/25/2023,9:00,0.0,21.0,19.4,86.0,0,2023-06-25 09:00:00,0.0,9,0,No Rain
6/25/2023,10:00,0.0,22.4,19.8,79.0,0,2023-06-25 10:00:00,0.0,10,0,No Rain
6/25/2023,11:00,0.0,24.2,20.0,68.0,0,2023-06-25 11:00:00,0.0,11,0,No Rain
6/25/2023,12:00,0.0,25.2,20.2,63.0,4,2023-06-25 12:00:00,0.0,12,0,No Rain
6/25/2023,13:00,0.0,25.0,20.2,65.0,4,2023-06-25 13:00:00,0.0,13,0,No Rain
6/25/2023,14:00,0.0,25.4,20.4,64.0,0,2023-06-25 14:00:00,0.0,14,0,No Rain
6/25/2023,15:00,0.0,26.4,20.5,59.0,3,2023-06-25 15:00:00,0.0,15,0,No Rain
6/25/2023,16:00,0.0,26.4,20.6,59.0,2,2023-06-25 16:00:00,0.0,16,0,No Rain
6/26/2023,8:00,0.0,20.0,19.0,91.0,0,2023-06-26 08:00:00,0.0,8,0,No Rain
6/26/2023,9:00,0.0,20.5,19.0,87.0,0,2023-06-26 09:00:00,0.0,9,0,No Rain
6/26/2023,10:00,0.0,23.0,19.8,75.0,0,2023-06-26 10:00:00,0.0,10,0,No Rain
6/26/2023,11:00,0.0,23.4,20.4,76.0,0,2023-06-26 11:00:00,0.0,11,0,No Rain
6/26/2023,12:00,0.0,24.8,20.5,68.0,2,2023-06-26 12:00:00,0.0,12,0,No Rain
6/26/2023,13:00,0.0,25.5,20.6,64.0,2,2023-06-26 13:00:00,0.0,13,0,No Rain
6/26/2023,14:00,0.0,25.5,20.5,64.0,4,2023-06-26 14:00:00,0.0,14,0,No Rain
6/26/2023,15:00,0.0,25.0,20.5,67.0,4,2023-06-26 15:00:00,0.0,15,0,No Rain
6/26/2023,16:00,0.0,24.8,20.5,68.0,2,2023-06-26 16:00:00,0.0,16,0,No Rain
6/27/2023,8:00,3.1,20.0,19.0,91.0,0,2023-06-27 08:00:00,1.410986973710262,8,2,Moderate Rain
6/27/2023,9:00,3.1,21.0,19.0,83.0,0,2023-06-27 09:00:00,1.410986973710262,9,2,Moderate Rain
6/27/2023,10:00,3.1,23.0,19.5,72.0,2,2023-06-27 10:00:00,1.410986973710262,10,2,Moderate Rain
6/27/2023,11:00,3.1,25.0,20.5,67.0,0,2023-06-27 11:00:00,1.410986973710262,11,2,Moderate Rain
6/27/2023,12:00,3.1,26.4,20.8,60.0,2,2023-06-27 12:00:00,1.410986973710262,12,2,Moderate Rain
6/27/2023,13:00,3.1,25.0,20.5,67.0,0,2023-06-27 13:00:00,1.410986973710262,13,2,Moderate Rain
6/27/2023,14:00,3.1,22.5,20.0,80.0,0,2023-06-27 14:00:00,1.410986973710262,14,2,Moderate Rain
6/27/2023,15:00,3.1,25.0,21.0,70.0,2,2023-06-27 15:00:00,1.410986973710262,15,2,Moderate Rain
6/27/2023,16:00,3.1,26.0,20.5,61.0,4,2023-06-27 16:00:00,1.410986973710262,16,2,Moderate Rain
6/28/2023,8:00,0.0,20.0,19.0,91.0,0,2023-06-28 08:00:00,0.0,8,0,No Rain
6/28/2023,9:00,0.0,20.8,19.0,85.0,6,2023-06-28 09:00:00,0.0,9,0,No Rain
6/28/2023,10:00,0.0,23.0,19.6,73.0,4,2023-06-28 10:00:00,0.0,10,0,No Rain
6/28/2023,11:00,0.0,24.2,20.0,68.0,0,2023-06-28 11:00:00,0.0,11,0,No Rain
6/28/2023,12:00,0.0,25.4,20.6,65.0,4,2023-06-28 12:00:00,0.0,12,0,No Rain
6/28/2023,13:00,0.0,26.0,20.6,61.0,4,2023-06-28 13:00:00,0.0,13,0,No Rain
6/28/2023,14:00,0.0,26.4,20.8,60.0,0,2023-06-28 14:00:00,0.0,14,0,No Rain
6/28/2023,15:00,0.0,27.0,21.0,58.0,2,2023-06-28 15:00:00,0.0,15,0,No Rain
6/28/2023,16:00,0.0,26.5,21.0,61.0,4,2023-06-28 16:00:00,0.0,16,0,No Rain
6/29/2023,8:00,7.3,20.5,19.4,90.0,0,2023-06-29 08:00:00,2.1162555148025524,8,2,Moderate Rain
6/29/2023,9:00,7.3,21.5,19.5,83.0,0,2023-06-29 09:00:00,2.1162555148025524,9,2,Moderate Rain
6/29/2023,10:00,7.3,24.0,20.5,73.0,0,2023-06-29 10:00:00,2.1162555148025524,10,2,Moderate Rain
6/29/2023,11:00,7.3,26.0,21.0,64.0,0,2023-06-29 11:00:00,2.1162555148025524,11,2,Moderate Rain
6/29/2023,12:00,7.3,26.5,20.5,58.0,0,2023-06-29 12:00:00,2.1162555148025524,12,2,Moderate Rain
6/29/2023,13:00,7.3,27.2,21.8,62.0,0,2023-06-29 13:00:00,2.1162555148025524,13,2,Moderate Rain
6/29/2023,14:00,7.3,21.5,19.5,83.0,0,2023-06-29 14:00:00,2.1162555148025524,14,2,Moderate Rain
6/29/2023,15:00,7.3,20.5,19.5,91.0,2,2023-06-29 15:00:00,2.1162555148025524,15,2,Moderate Rain
6/29/2023,16:00,7.3,20.5,19.6,92.0,2,2023-06-29 16:00:00,2.1162555148025524,16,2,Moderate Rain
6/30/2023,8:00,27.0,19.5,19.0,96.0,0,2023-06-30 08:00:00,3.332204510175204,8,3,Heavy Rain
6/30/2023,9:00,27.0,21.0,19.8,90.0,0,2023-06-30 09:00:00,3.332204510175204,9,3,Heavy Rain
6/30/2023,10:00,27.0,21.5,20.0,87.0,4,2023-06-30 10:00:00,3.332204510175204,10,3,Heavy Rain
6/30/2023,11:00,27.0,18.5,18.0,95.0,0,2023-06-30 11:00:00,3.332204510175204,11,3,Heavy Rain
6/30/2023,12:00,27.0,18.5,18.5,100.0,0,2023-06-30 12:00:00,3.332204510175204,12,3,Heavy Rain
6/30/2023,13:00,27.0,21.0,19.5,87.0,0,2023-06-30 13:00:00,3.332204510175204,13,3,Heavy Rain
6/30/2023,14:00,27.0,24.0,20.5,73.0,0,2023-06-30 14:00:00,3.332204510175204,14,3,Heavy Rain
6/30/2023,15:00,27.0,24.2,20.5,72.0,2,2023-06-30 15:00:00,3.332204510175204,15,3,Heavy Rain
6/30/2023,16:00,27.0,24.2,20.2,70.0,2,2023-06-30 16:00:00,3.332204510175204,16,3,Heavy Rain
